Date (GMT),Open,High,Low,Last,Volume,MACD,MACD Signal Line,BBandUp,BBandMid,BBandLow
4/1/2021 1:00,58900.02,59240.07,58900.02,59221.96,843.4559,68.6493476,79.47467081,59452.93505,58872.69349,58292.45192
4/1/2021 1:30,59221.95,59314.53,59076.96,59132.25,859.0768,81.27141196,79.83401904,59457.3291,58897.41315,58337.49721
4/1/2021 2:00,59132.24,59230,58931.43,59217.64,641.7479,97.04606167,83.27642756,59458.126,58927.91095,58397.69589
4/1/2021 2:30,59217.63,59309.44,59037.69,59059.86,609.9194,95.71274094,85.76369024,59438.25971,58940.47753,58442.69534
4/1/2021 3:00,59059.86,59250.86,59014.9,59086.99,620.6818,95.74158948,87.75927009,59449.50589,58954.43109,58459.3563
4/1/2021 3:30,59087,59165.28,58943.28,58991.03,602.7079,87.01819059,87.61105419,59451.39821,58957.9167,58464.43519
4/1/2021 4:00,58991.04,59130.42,58941.56,59119.03,704.8394,89.40278473,87.96940029,59450.19391,58973.26083,58496.32775
4/1/2021 4:30,59119.02,59232.59,59000,59096.95,624.064,88.49085381,88.073691,59430.48922,58985.04075,58539.59228
4/1/2021 5:00,59096.96,59150,58670,58870,778.135,68.66366174,84.19168515,59398.49569,58974.08449,58549.67328
4/1/2021 5:30,58870,58965.45,58660.65,58852.56,878.8739,50.95581996,77.54451211,59322.58081,58962.51073,58602.44065
4/1/2021 6:00,58857.8,58970,58750,58772.01,668.4009,30.07582061,68.05077381,59273.08245,58944.3678,58615.65315
4/1/2021 6:30,58772.01,59032.34,58757.55,58912.89,561.2558,24.61239297,59.36309764,59270.01806,58941.36991,58612.72177
4/1/2021 7:00,58912.89,59017.18,58659.02,58727.92,846.2572,5.29600501,48.54967912,59263.88292,58921.04135,58578.19978
4/1/2021 7:30,58727.93,58753.41,58500.2,58705.18,590.9915,-11.71228761,36.49728577,59259.23751,58900.48313,58541.72874
4/1/2021 8:00,58705.18,58937.37,58636,58817.77,1418.8652,-15.92286117,26.01325638,59254.83376,58892.60569,58530.37761
4/1/2021 8:30,58817.78,59490,58807.05,59329.42,1647.5174,21.77509814,25.16562473,59320.86345,58934.20705,58547.55065
4/1/2021 9:00,59329.42,59349.54,58564,58849.99,1482.5605,12.81725887,22.69595156,59292.50234,58926.18638,58559.87041
4/1/2021 9:30,58849.99,59256.42,58811.27,59001.01,1183.7818,17.70012259,21.69678577,59295.43015,58933.31244,58571.19473
4/1/2021 10:00,59001.01,59001.01,58722.01,58818.28,914.2688,6.747265128,18.70688164,59284.45365,58922.35697,58560.26028
4/1/2021 10:30,58818.28,58974.34,58650,58717.98,1095.2746,-9.912064962,12.98309232,59286.98827,58902.89249,58518.79672
4/1/2021 11:00,58717.99,58850,58501,58621.36,1475.4441,-30.558867,4.274700455,59266.95697,58876.07988,58485.20278
4/1/2021 11:30,58621.35,58631,58124,58382.9,1945.6899,-65.40933735,-9.662107105,59282.09304,58829.11036,58376.12769
4/1/2021 12:00,58382.89,58695.99,58300,58584.31,1516.5112,-75.90153677,-22.90999304,59248.53581,58805.79604,58363.05628
4/1/2021 12:30,58584.31,58728,58375,58687.66,935.5593,-75.0125017,-33.33049477,59230.59391,58794.54499,58358.49608
4/1/2021 13:00,58687.67,58740.86,58439.6,58725.11,935.653,-70.47365655,-40.75912713,59207.46123,58787.93214,58368.40305
4/1/2021 13:30,58727.43,59100.99,58712,58925.95,1334.3889,-50.09303819,-42.62590934,59211.27393,58801.07669,58390.87946
4/1/2021 14:00,58925.96,59111.74,58834.99,58929.89,1027.9396,-33.24015443,-40.74875836,59201.22866,58813.34463,58425.4606
4/1/2021 14:30,58929.88,59088,58771.17,58990.1,953.4163,-14.85444602,-35.56989589,59207.07363,58830.17847,58453.28332
4/1/2021 15:00,58990.09,59033.27,58844.61,58996.86,1021.6355,0.258851981,-28.40414632,59233.23871,58846.0529,58458.8671
4/1/2021 15:30,58996.86,59263.3,58935,59066.29,1377.0442,17.63538059,-19.19624093,59272.45376,58867.02787,58461.60197
4/1/2021 16:00,59066.29,59172.14,58947.36,58974.65,822.7025,23.73818357,-10.60935603,59286.73919,58877.27759,58467.81599
4/1/2021 16:30,58974.66,59146.77,58759.8,58826.98,747.7536,16.46911828,-5.193661171,59280.33987,58872.48735,58464.63482
4/1/2021 17:00,58826.98,58898.57,58646,58762.2,897.1271,5.418664073,-3.071196123,59264.409,58861.98379,58459.55858
4/1/2021 17:30,58762.21,58850.62,58601.09,58706.84,717.2468,-7.717032689,-4.000363436,59246.73046,58847.20819,58447.68592
4/1/2021 18:00,58706.84,58748.91,58330.67,58501.64,1114.3966,-34.28982038,-10.05825482,59239.13752,58814.29693,58389.45635
4/1/2021 18:30,58501.63,58711.09,57965,58634.61,1770.0392,-44.1108954,-16.86878294,59159.21808,58797.18389,58435.14971
4/1/2021 19:00,58634.61,58824.16,58515.18,58716.55,1041.2264,-44.76625736,-22.44827782,59151.30975,58789.50447,58427.6992
4/1/2021 19:30,58716.56,58917,58599.67,58726.72,881.5336,-43.95827876,-26.75027801,59132.39156,58783.525,58434.65844
4/1/2021 20:00,58726.72,58953.24,58690,58915.67,832.4583,-27.75136358,-26.95049513,59152.45681,58796.11024,58439.76367
4/1/2021 20:30,58915.68,59033,58621.59,58912.81,1012.2697,-14.9655313,-24.55350236,59168.41804,58807.2245,58446.03097
4/1/2021 21:00,58912.81,59020,58790.43,58853.73,675.8311,-9.490528439,-21.54090758,59164.69034,58811.6536,58458.61685
4/1/2021 21:30,58854.19,58936.15,58686.31,58700,411.52,-17.35620394,-20.70396685,59101.7069,58801.01992,58500.33295
4/1/2021 22:00,58700,58797.25,58544.16,58757.02,543.6669,-18.77237473,-20.31764842,59083.12481,58796.82945,58510.5341
4/1/2021 22:30,58759.89,58984.12,58524.7,58866.11,663.2812,-10.96564387,-18.44724751,59084.95141,58803.4276,58521.90379
4/1/2021 23:00,58866.11,59054.72,58862.14,59007.28,665.5218,6.537129811,-13.45037205,59109.87123,58822.84211,58535.81299
4/1/2021 23:30,59004.71,59069.74,58835.91,58893.58,806.2051,11.10554646,-8.539188347,59113.62131,58829.57906,58545.5368
4/2/2021 0:00,58893.59,58910,58700,58720.45,509.2814,0.747291165,-6.681892445,59104.18725,58819.18581,58534.18438
4/2/2021 0:30,58720.45,58885.93,58580.03,58666.18,841.1397,-11.70589792,-7.686693541,59087.24456,58804.61383,58521.9831
4/2/2021 1:00,58669.12,58754.35,58455.1,58635.56,1052.5684,-23.77189054,-10.90373294,59067.16702,58788.51347,58509.85991
4/2/2021 1:30,58637.85,58855.8,58633.87,58829.59,784.1916,-17.47622218,-12.21823079,59043.16078,58792.42552,58541.69025
4/2/2021 2:00,58829.59,59029,58810.24,58879.9,1001.2598,-8.331225925,-11.44082982,59043.96751,58800.75642,58557.54533
4/2/2021 2:30,58879.9,59548.39,58842.28,59469.88,2216.1834,45.99253155,4.58E-02,59265.98513,58864.48247,58462.97982
4/2/2021 3:00,59469.88,60200,59181.23,59729.71,4352.8695,108.7569281,21.78805958,59531.2327,58946.8851,58362.53749
4/2/2021 3:30,59729.71,60036.76,59567.26,59812.6,1836.1577,163.3042253,50.09129273,59757.60255,59029.33413,58301.06572
4/2/2021 4:00,59812.6,59870.01,59610,59870,863.9775,208.7586123,81.82475665,59929.96541,59109.39755,58288.82969
4/2/2021 4:30,59870,59997,59560.41,59626.69,964.3763,222.5826635,109.976338,60008.93583,59158.6635,58308.39116
4/2/2021 5:00,59626.7,59712.59,59425.03,59560.01,864.6285,225.5577161,133.0926136,60062.06342,59196.88697,58331.71053
4/2/2021 5:30,59560,59688.08,59381.04,59541.8,898.6647,223.8654898,151.2471889,60098.42623,59229.73583,58361.04544
4/2/2021 6:00,59541.8,59631.89,59455.04,59510,663.6146,217.4517457,164.4881002,60135.15322,59256.42766,58377.7021
4/2/2021 6:30,59510,59649.33,59413.77,59498.22,680.7602,209.0089348,173.3922671,60161.50936,59279.4555,58397.40165
4/2/2021 7:00,59498.23,59641.31,59307.35,59524.43,995.2118,202.1031549,179.1344447,60180.2011,59302.78641,58425.37171
4/2/2021 7:30,59524.43,59738.36,59524.43,59721.2,906.9326,210.0862259,185.3248009,60210.65821,59342.63532,58474.61243
4/2/2021 8:00,59718.43,59741.65,59472.82,59472.82,832.3446,194.1328345,187.0864077,60188.05331,59355.03386,58522.01441
4/2/2021 8:30,59472.81,59645.19,59414.46,59532.23,848.0409,184.160658,186.5012577,60182.81742,59371.90968,58561.00195
4/2/2021 9:00,59532.22,59600,59427.24,59477.43,689.834,169.8774922,183.1765046,60179.13184,59381.95924,58584.78663
4/2/2021 9:30,59477.44,59510.04,59218,59460.68,1027.4296,155.4148696,177.6241776,60157.27468,59389.45645,58621.63822
4/2/2021 10:00,59460.68,59685,59425,59621.01,742.9854,155.1025029,173.1198427,60123.51952,59411.50917,58699.49882
4/2/2021 10:30,59621.01,59649.47,59449,59604.76,606.5354,151.7939249,168.8546591,60059.37869,59429.91401,58800.44934
4/2/2021 11:00,59604.76,59659.09,59478.82,59600.51,557.2884,147.1328576,164.5102988,59961.48717,59446.16125,58930.83533
4/2/2021 11:30,59600,59660.3,59450,59514.8,513.0229,134.9670316,158.6016454,59882.97331,59452.69827,59022.42324
4/2/2021 12:00,59514.8,59587.18,59406.18,59542.18,611.8634,126.0814752,152.0976113,59796.51107,59461.22034,59125.92962
4/2/2021 12:30,59542.18,59600,59210,59366.38,928.8181,103.6590994,142.4099089,59802.9981,59452.18793,59101.37776
4/2/2021 13:00,59366.38,59499.65,59350,59491.29,624.7655,94.87474113,132.9028754,59779.31786,59455.91194,59132.50601
4/2/2021 13:30,59491.29,59516.63,59200,59295.53,895.4579,71.2950332,120.5813069,59749.98252,59440.63747,59131.29241
4/2/2021 14:00,59295.52,59295.53,58827.66,59205.75,1327.6994,44.84648673,105.4343429,59708.06796,59418.26723,59128.4665
4/2/2021 14:30,59205.75,59338.27,59113.93,59129.01,966.6826,17.49191059,87.84585643,59721.54047,59390.71892,59059.89737
4/2/2021 15:00,59129.01,59377.46,59050,59349.04,1059.4073,13.41317531,72.95932021,59713.44944,59386.7495,59060.04957
4/2/2021 15:30,59349.05,59624.86,59340.01,59536,1203.2596,24.97891633,63.36323943,59713.08299,59400.96383,59088.84468
4/2/2021 16:00,59533.02,59588.25,59344.15,59468.18,787.0882,28.34559187,56.35970992,59711.57466,59407.36537,59103.15609
4/2/2021 16:30,59468.19,59600,59254.35,59346.98,762.391,20.99189787,49.28614751,59708.72034,59401.61439,59094.50844
4/2/2021 17:00,59346.98,59423.68,59152.57,59268.06,732.4168,8.695620262,41.16804206,59705.84109,59388.89492,59071.94875
4/2/2021 17:30,59268.07,59274.27,59088.61,59127.17,827.1795,-12.27639918,30.47915381,59681.54589,59363.96874,59046.39159
4/2/2021 18:00,59127.18,59230,59082,59195.8,673.7136,-23.09280872,19.76476131,59680.57117,59347.95267,59015.33416
4/2/2021 18:30,59195.81,59280.45,59070.08,59159.4,565.3944,-34.20774146,8.970260754,59673.50163,59329.99527,58986.48891
4/2/2021 19:00,59159.4,59192.27,59000,59084.34,623.3167,-48.51388258,-2.526567913,59674.13925,59306.59953,58939.05981
4/2/2021 19:30,59084.35,59087.71,58525.01,58830.49,1855.615,-79.4196754,-17.90518941,59702.69107,59261.25577,58819.82046
4/2/2021 20:00,58832.98,58972.41,58735.38,58845.08,907.2756,-101.5646735,-34.63708622,59692.33,59221.61998,58750.90995
4/2/2021 20:30,58842.14,58948,58763,58765.65,674.8302,-124.0936073,-52.52839044,59681.48928,59178.19427,58674.89926
4/2/2021 21:00,58765,58918.22,58568.63,58670.65,809.6823,-147.9086568,-71.60444372,59668.96934,59129.85672,58590.74409
4/2/2021 21:30,58670.64,58763,58428.57,58725.92,813.6697,-160.4725998,-89.37807493,59649.91866,59091.38655,58532.85445
4/2/2021 22:00,58725.92,58883.19,58671.29,58739.12,581.7847,-167.4344058,-104.9893411,59615.50855,59057.83736,58500.16616
4/2/2021 22:30,58739.12,58888,58639.17,58836.94,500.3204,-163.177423,-116.6269575,59594.63054,59036.79951,58478.96849
4/2/2021 23:00,58836.95,58927.03,58752.03,58818.54,530.7597,-159.4504146,-125.1916489,59551.38228,59016.01289,58480.64351
4/2/2021 23:30,58818.54,59150,58733.97,59124.32,735.859,-130.3205885,-126.2174368,59545.96928,59026.32786,58506.68644
4/3/2021 0:00,59124.33,59219,58942.85,58960,777.2427,-119.1210883,-124.7981671,59535.54533,59020.01092,58504.47651
4/3/2021 0:30,58950.01,59450.08,58931.3,59233.07,989.8406,-87.20568408,-117.2796705,59558.53901,59040.30226,58522.06551
4/3/2021 1:00,59233.07,59427.24,59027.51,59388.01,716.7351,-48.84705473,-103.5931474,59596.73761,59073.41728,58550.09696
4/3/2021 1:30,59388.01,59391.76,59211.59,59225.94,556.6148,-31.16599692,-89.10771727,59578.21689,59087.94326,58597.66962
4/3/2021 2:00,59225.95,59282.99,59003,59254.98,739.1535,-14.64156705,-74.21448723,59578.63154,59103.85152,58629.07149
4/3/2021 2:30,59254.99,59319.98,59124.32,59260.03,657.5796,-1.125371941,-59.59666417,59596.90919,59118.72566,58640.54212
4/3/2021 3:00,59260.03,59406.84,59169.36,59406.84,572.6516,21.18840339,-43.43965066,59658.72318,59146.16512,58633.60706
4/3/2021 3:30,59406.89,59430,59250,59282.58,470.3686,28.51676409,-29.04836771,59686.4471,59159.15701,58631.86693
4/3/2021 4:00,59282.58,59293.16,59153.16,59221.52,475.6858,29.06249666,-17.42619483,59698.2638,59165.09634,58631.92889
4/3/2021 4:30,59221.52,59344.43,59191.98,59301.09,483.0442,35.50633277,-6.839689314,59726.39605,59178.04812,58629.70019
4/3/2021 5:00,59301.09,59463.17,59266.61,59404.57,610.0303,48.40510655,4.209269858,59774.60362,59199.62163,58624.63965
4/3/2021 5:30,59396.61,59531.74,59322.13,59395.26,701.7701,57.21668023,14.81075193,59791.2182,59218.25386,58645.28952
4/3/2021 6:00,59395.26,59530,59319.93,59436.75,448.1086,66.77803648,25.20420884,59811.46342,59239.06302,58666.66261
4/3/2021 6:30,59436.75,59525,59270,59331.78,657.0255,65.13444908,33.19025689,59787.40939,59247.8932,58708.37702
4/3/2021 7:00,59332,59419.36,59180,59410.96,757.885,69.4208185,40.43636921,59751.45098,59263.42338,58775.39578
4/3/2021 7:30,59410.96,59438.59,59275,59362.65,825.523,68.13417553,45.97593048,59704.17078,59272.87353,58841.57628
4/3/2021 8:00,59362.65,59400.02,59280,59290.74,651.6556,60.61325383,48.90339515,59634.38326,59274.5751,58914.76694
4/3/2021 8:30,59290.73,59785,59290.73,59487.98,1335.0612,69.76428948,53.07557401,59612.7909,59294.89937,58977.00785
4/3/2021 9:00,59487.97,59538,58750.96,59032.75,1412.3863,39.8242258,50.42530437,59536.48226,59269.93277,59003.38328
4/3/2021 9:30,59032.75,59199.11,58814.28,59193.52,888.0789,28.73803089,46.08784967,59526.45791,59262.65536,58998.85281
4/3/2021 10:00,59193.51,59437.91,59113.11,59423.9,654.9951,38.10265845,44.49081143,59503.1972,59278.01199,59052.82679
4/3/2021 10:30,59423.89,59700,59383.85,59568.14,1173.2082,56.51172382,46.89499391,59546.09527,59305.64323,59065.1912
4/3/2021 11:00,59563.42,59629.72,59344.8,59344.8,695.7703,52.47447619,48.01089037,59546.10243,59309.37245,59072.64247
4/3/2021 11:30,59344.81,59461.28,59250,59293.8,684.2082,44.64501465,47.33771522,59542.43787,59307.88936,59073.34084
4/3/2021 12:00,59293.79,59434.31,59194,59264.32,652.7265,35.65036512,45.0002452,59540.01265,59303.7399,59067.46714
4/3/2021 12:30,59264.32,59415.04,59124.83,59290.06,647.0092,30.2503364,42.05026344,59538.73278,59302.43705,59066.14131
4/3/2021 13:00,59290.06,59325.88,59187.26,59257.64,616.8078,23.08860067,38.25793089,59532.82304,59298.17066,59063.51828
4/3/2021 13:30,59257.64,59392.4,59156.4,59392.4,655.5755,27.96452166,36.19924904,59540.49091,59307.14489,59073.79886
4/3/2021 14:00,59392.39,59454.83,59330.31,59414.21,635.8374,33.20583274,35.60056578,59546.72221,59317.34156,59087.96092
4/3/2021 14:30,59414.21,59454.71,59275.67,59304.38,831.3546,28.17249147,34.11495092,59546.0545,59316.10713,59086.15976
4/3/2021 15:00,59311.37,59378.52,59119,59140.84,848.9039,10.86201052,29.46436284,59545.7285,59299.41502,59053.10154
4/3/2021 15:30,59140.85,59248.18,59008.2,59043.21,740.4826,-10.61226385,21.4490375,59552.93,59275.01454,58997.09909
4/3/2021 16:00,59043.44,59223.19,58800,58800.04,1080.5769,-46.71407695,7.81641461,59587.52936,59229.77887,58872.02838
4/3/2021 16:30,58800.03,59143.71,58632.68,59031.21,859.4076,-56.02570742,-4.952009795,59586.2465,59210.86755,58835.4886
4/3/2021 17:00,59031.22,59113,58724.1,58785.94,677.6549,-82.2483728,-20.41128239,59599.05126,59170.39826,58741.74526
4/3/2021 17:30,58785.94,58811.14,58252.39,58487.97,1153.4831,-125.6255793,-41.45414178,59651.13869,59105.40509,58559.67149
4/3/2021 18:00,58487.98,58648.62,58177.77,58224.01,1040.9035,-179.2355778,-69.01042899,59726.523,59021.4627,58316.40241
4/3/2021 18:30,58225.9,58429.38,57707.7,58414.75,704.5995,-203.9794162,-96.00422643,59718.73713,58963.68054,58208.62395
4/3/2021 19:00,58418.52,58483.9,58266.61,58440.78,892.8855,-218.9645954,-120.5963002,59732.69692,58913.88049,58095.06406
4/3/2021 19:30,58466.59,58748.76,58352,58476.75,921.749,-225.3403957,-141.5451193,59729.74489,58872.24901,58014.75314
4/3/2021 20:00,58476.74,58584.95,58164.61,58571.87,775.8601,-220.1797788,-157.2720512,59692.05724,58843.64149,57995.22574
4/3/2021 20:30,58571.87,58599.99,58200,58334.16,718.0721,-232.5900103,-172.335643,59634.23578,58795.11944,57956.00311
4/3/2021 21:00,58334.15,58466.22,57851.28,58053.27,807.9315,-262.0697073,-190.2824559,59621.88108,58724.46711,57827.05314
4/3/2021 21:30,58053.28,58216.64,57690.38,58064.87,777.811,-281.2544304,-208.4768508,59597.63549,58661.64834,57725.66119
4/3/2021 22:00,58064.88,58262.3,57502.98,57646.01,772.9785,-326.4933511,-232.0801508,59605.87342,58564.92088,57523.96834
4/3/2021 22:30,57646,57759.86,57301,57404.47,807.4815,-377.484376,-261.1609959,59612.15198,58454.40175,57296.65152
4/3/2021 23:00,57404.48,57646.15,57088.27,57548.2,1172.4021,-401.667152,-289.2622271,59575.10326,58368.09682,57161.09039
4/3/2021 23:30,57548.21,57800,57350.64,57669.69,894.6519,-406.344858,-312.6787533,59485.66139,58301.58189,57117.50238
4/4/2021 0:00,57669.68,57669.69,56880,57056.08,2679.1268,-454.3279625,-341.0085951,59425.19638,58182.96266,56940.72894
4/4/2021 0:30,57051.95,57131.68,56524.41,57106.11,1366.2441,-482.7530392,-369.3574839,59342.11776,58080.40526,56818.69277
4/4/2021 1:00,57108.93,57269.92,56725.78,56786.1,1019.745,-525.0498025,-400.4959477,59291.1073,57957.13809,56623.16889
4/4/2021 1:30,56785.8,57153.74,56388,56980.62,2732.8914,-536.6875538,-427.7342689,59204.43927,57864.13637,56523.83347
4/4/2021 2:00,56980.62,57129.27,56612.82,56940.53,1110.2456,-542.8874153,-450.7648982,59135.89748,57776.17386,56416.45024
4/4/2021 2:30,56940.53,57551,56933.46,57342.67,990.7806,-509.4785613,-462.5076308,58996.4851,57734.88778,56473.29045
4/4/2021 3:00,57342.66,57410.1,57241.78,57370.02,873.7984,-475.3157434,-465.0692533,58885.5564,57700.13847,56514.72053
4/4/2021 3:30,57370.02,57474.73,57200,57267.39,807.6056,-451.3203078,-462.3194642,58807.9718,57658.92433,56509.87686
4/4/2021 4:00,57267.39,57583.32,57228.85,57495.01,611.3506,-409.2194929,-451.6994699,58766.47335,57643.31344,56520.15353
4/4/2021 4:30,57495.01,57723.48,57420.08,57499.99,897.8993,-371.173789,-435.5943337,58698.72261,57629.66359,56560.60457
4/4/2021 5:00,57500,57600,57380.95,57547.52,434.1457,-333.3444336,-415.1443537,58626.04086,57621.84039,56617.63991
4/4/2021 5:30,57547.52,57650,57447.41,57471.77,579.7656,-305.9499879,-393.3054806,58531.95509,57607.54797,56683.14085
4/4/2021 6:00,57471.77,57576.8,57290,57477.07,586.7251,-280.5777015,-370.7599247,58405.80732,57595.1215,56784.43567
4/4/2021 6:30,57477.08,57548.28,57139.02,57324.01,770.7432,-269.7115774,-350.5502553,58294.26293,57569.30135,56844.33978
4/4/2021 7:00,57324,57439.99,57220.45,57439.97,542.1147,-248.8742257,-330.2150494,58237.59062,57556.98408,56876.37755
4/4/2021 7:30,57439.97,57516.46,57334.84,57411.5,585.0795,-231.9836028,-310.56876,58169.62701,57543.12846,56916.6299
4/4/2021 8:00,57411.5,57612.33,57248.79,57607.34,827.2139,-200.483957,-288.5517994,58182.82678,57549.24384,56915.6609
4/4/2021 8:30,57607.34,57688.92,57402.3,57559.13,835.9486,-177.3658418,-266.3146079,58181.68891,57550.18538,56918.68185
4/4/2021 9:00,57559.14,57620.35,57413.81,57447.78,511.4713,-166.1147163,-246.2746296,58160.81592,57540.43249,56920.04905
4/4/2021 9:30,57447.77,57698.46,57414.4,57491.9,739.2569,-151.8871426,-227.3971322,58147.6527,57535.81034,56923.96799
4/4/2021 10:00,57491.89,57700,57487.62,57679.34,780.4268,-124.0567969,-206.7290651,58142.91563,57549.47984,56956.04404
4/4/2021 10:30,57679.33,57787.79,57555.85,57629.6,710.9746,-104.8065055,-186.3445532,58126.49292,57557.11033,56987.72774
4/4/2021 11:00,57629.6,57737.2,57525.99,57700.83,709.8146,-82.84782706,-165.645208,58043.70852,57570.79792,57097.88731
4/4/2021 11:30,57706.17,57766.79,57577.22,57617.93,611.081,-71.31270489,-146.7787074,57973.11617,57575.28669,57177.4572
4/4/2021 12:00,57617.94,57694.37,57033.85,57271.83,986.8501,-89.07165242,-135.2372964,57825.70768,57546.38605,57267.06442
4/4/2021 12:30,57271.83,57900,57000,57730.32,1342.0265,-65.39559532,-121.2689562,57853.61521,57563.90357,57274.19192
4/4/2021 13:00,57730.32,58000,57710,57755.08,808.3459,-44.1255723,-105.8402794,57884.20514,57582.11085,57280.01656
4/4/2021 13:30,57755.08,58155,57754.61,58066.96,998.6657,-2.07885258,-85.08799402,57995.30765,57628.28696,57261.26626
4/4/2021 14:00,58066.96,58166.46,57939.67,58128.15,994.3423,35.76867828,-60.91665956,58127.18694,57675.89296,57224.59899
4/4/2021 14:30,58128.14,58300,58062.77,58136.91,969.5308,65.71248533,-35.59083058,58235.22284,57719.79935,57204.37585
4/4/2021 15:00,58136.91,58185.99,58010.41,58130.99,683.6244,87.95162208,-10.88234005,58324.92352,57758.96036,57192.9972
4/4/2021 15:30,58130.99,58492.85,58060.4,58373.82,1199.0654,123.7442036,16.04296868,58466.536,57817.51842,57168.50084
4/4/2021 16:00,58373.82,58450,57800,57909.96,1524.4059,113.3735572,35.50908638,58464.19643,57826.32238,57188.44834
4/4/2021 16:30,57909.96,58038,57684.29,57862.17,1159.0524,100.1440928,48.43608767,58428.7975,57829.73644,57230.67538
4/4/2021 17:00,57862.17,58097.54,57850,58026.9,693.5533,101.7787393,59.104618,58436.39948,57848.51392,57260.62837
4/4/2021 17:30,58026.9,58225,58026.9,58209.81,767.7463,116.4906847,70.58183134,58471.96958,57882.92307,57293.87656
4/4/2021 18:00,58209.82,58280,58085,58165.45,593.9115,123.150919,81.09564888,58508.88423,57909.8304,57310.77657
4/4/2021 18:30,58165.45,58263.33,58113.76,58119.91,636.6691,123.3328015,89.54307941,58521.97413,57929.83798,57337.70183
4/4/2021 19:00,58119.91,58162.91,57959.3,58102.92,605.3154,120.7144724,95.77735802,58507.06432,57946.32198,57385.57965
4/4/2021 19:30,58102.92,58184.01,57824.91,57835.03,713.3652,95.91726904,95.80534022,58459.22563,57935.72275,57412.21986
4/4/2021 20:00,57835.03,57964.82,57758.34,57959.78,826.5754,85.34775333,93.71382284,58448.92229,57938.01391,57427.10554
4/4/2021 20:30,57959.79,58050,57844.47,57848.23,521.2796,67.19559427,88.41017713,58424.00057,57929.46306,57434.92556
4/4/2021 21:00,57848.23,58051.25,57826.16,58025.11,712.1502,66.31814094,83.99176989,58422.06733,57938.5723,57455.07726
4/4/2021 21:30,58025.11,58152.05,57976.73,58013.16,561.0106,63.92163886,79.97774368,58406.06638,57945.67589,57485.2854
4/4/2021 22:00,58013.16,58184,58002.56,58116.69,426.5307,69.57438921,77.89707279,58304.90216,57961.96295,57619.02373
4/4/2021 22:30,58116.69,58186.9,57886.15,58173.78,663.3122,77.76449972,77.87055817,58303.98245,57982.136,57660.28955
4/4/2021 23:00,58173.79,58199.15,58087.08,58126.4,686.014,79.5154467,78.19953588,58294.04844,57995.87543,57697.70241
4/4/2021 23:30,58127.49,58250,58106.78,58179.21,539.7979,84.19387586,79.39840387,58305.18238,58013.33586,57721.48935
4/5/2021 0:00,58179.2,58300,58136.8,58195.11,477.0659,88.16821351,81.1523658,58316.52602,58030.64768,57744.76935
4/5/2021 0:30,58202.01,58387.35,57988.09,58152.57,1155.754,86.88374057,82.29864075,58322.85688,58042.25933,57761.66179
4/5/2021 1:00,58152.57,58170.86,57890.97,57908.13,953.8934,65.38777185,78.91646697,58318.89196,58029.48511,57740.07826
4/5/2021 1:30,57908.14,57913.01,57638.33,57813.9,1126.0377,40.28411805,71.18999719,58277.82801,58008.9532,57740.07838
4/5/2021 2:00,57813.9,57894.72,57674.73,57787.89,722.0733,18.08206315,60.56841038,58280.4948,57987.89956,57695.30432
4/5/2021 2:30,57787.89,57787.89,57427.98,57639.67,948.1377,-11.34259026,46.18621025,58300.58874,57954.73484,57608.88093
4/5/2021 3:00,57639.67,57816.32,57535.02,57595.44,717.9624,-37.79515245,29.38993771,58321.80349,57920.51628,57519.22907
4/5/2021 3:30,57595.45,57720,57464.27,57717.99,617.7668,-48.31331197,13.84928778,58303.98061,57901.22807,57498.47552
4/5/2021 4:00,57717.99,57723.64,57320,57475.45,1037.6275,-75.35137641,-3.990845061,58311.71911,57860.67777,57409.63643
4/5/2021 4:30,57470.82,57615.83,57291.73,57597.16,1107.6514,-85.96728017,-20.38613208,58301.35668,57835.58084,57369.80501
4/5/2021 5:00,57597.17,57618,57272.05,57283.2,825.302,-118.3501417,-39.97893401,58321.63609,57782.97314,57244.31019
4/5/2021 5:30,57285.13,57368.53,56972.86,57170,1479.4029,-151.4028094,-62.2637091,58360.62527,57724.59475,57088.56422
4/5/2021 6:00,57167.03,57265.84,56855.55,56931.94,1047.3823,-194.5639273,-88.72375275,58410.64801,57649.10382,56887.55963
4/5/2021 6:30,56931.93,57167.53,56790.57,57134.2,1352.3177,-210.0276644,-112.9845351,58421.63197,57600.06536,56778.49876
4/5/2021 7:00,57134.2,57316.74,57092.25,57145.07,1140.0008,-218.8825278,-134.1641336,58408.27136,57556.73247,56705.19358
4/5/2021 7:30,57145.07,57371.42,57003.29,57155.37,951.1887,-222.5040586,-151.8321186,58387.19139,57518.50747,56649.82356
4/5/2021 8:00,57155.38,57306.71,56947.64,57264,993.638,-214.1401404,-164.293723,58341.9026,57494.26867,56646.63474
4/5/2021 8:30,57264,57346.8,56777.77,56967.59,1135.4615,-228.7921118,-177.1934007,58291.96684,57444.10879,56596.25075
4/5/2021 9:00,56967.59,57210,56964.99,57162.49,731.552,-222.1166807,-186.1780567,58229.35677,57417.28796,56605.21915
4/5/2021 9:30,57162.49,57478,56980,57435.4,977.5197,-192.5847996,-187.4594053,58155.63313,57419.01291,56682.39269
4/5/2021 10:00,57435.4,57550,57336.83,57530.94,1010.7585,-159.6311628,-181.8937568,58080.07457,57429.67263,56779.2707
